model,ens,exp,postprocess,table,varn,period,mean
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.47
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.37
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.44
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.62
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2021-2030,1.50
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2021-2030,1.68
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.29
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2021-2030,1.17
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2021-2030,1.39
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.97
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.75
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.10
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.20
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.33
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.02
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.20
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.19
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.90
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.64
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.00
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.96
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.88
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.01
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.85
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.95
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.68
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.61
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.61
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.32
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.41
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.45
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.36
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.33
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.46
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.46
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.40
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.52
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.57
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.65
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.46
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.60
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.78
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2031-2040,1.70
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2031-2040,1.92
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.41
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2031-2040,1.31
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2031-2040,1.58
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.24
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.01
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.27
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.39
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.52
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.11
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.41
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.32
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.09
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.91
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.19
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.18
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.06
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.17
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.99
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.14
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.93
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.90
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.89
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.62
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.66
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.68
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.59
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.60
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.70
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.67
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.63
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.67
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.69
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.75
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.54
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.73
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.99
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2041-2050,1.87
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2041-2050,2.16
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.58
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2041-2050,1.48
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2041-2050,1.76
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.54
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.28
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.44
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.58
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.66
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.27
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.54
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,1.51
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.22
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2041-2050,2.16
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.33
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.40
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.27
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.34
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.25
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.31
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.22
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.21
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.24
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.84
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.84
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.89
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.84
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.92
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.92
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.85
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.88
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.93
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.92
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.89
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.68
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.87
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.19
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2051-2060,2.07
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2051-2060,2.41
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.74
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2051-2060,1.66
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2051-2060,2.02
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.77
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.54
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.66
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.82
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.82
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.53
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.73
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,1.74
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.33
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2051-2060,2.35
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.56
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.61
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.54
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.57
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.55
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.56
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.60
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.51
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.60
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.16
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.08
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.15
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.16
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.20
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.24
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.16
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.19
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.20
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.22
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.04
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2061-2070,1.89
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.01
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.36
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2061-2070,2.32
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2061-2070,2.67
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,1.85
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2061-2070,1.87
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2061-2070,2.33
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.99
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.86
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.00
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.11
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.06
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,1.85
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.03
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.00
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.55
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2061-2070,2.48
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.89
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.86
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.81
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.85
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.80
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.84
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2071-2080,3.03
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.83
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.97
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.60
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.53
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.56
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.50
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.56
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.63
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2071-2080,2.55
